parcel_id,mill_id,crop_type,area_hectares,sowing_date,date,ndvi_value,ndvi_flag,temperature_c,rainfall_mm,sensor_status
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-03-15,0.377,false,16.7,3.5,ERROR
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-03-16,0.352,false,22.6,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-03-17,0.395,false,15.8,5.3,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-03-18,0.232,false,20.3,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-03-19,0.36,false,32.7,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-03-20,0.372,false,32.5,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-03-21,0.394,false,33.0,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-03-22,0.264,false,32.2,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-03-23,0.284,false,29.8,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-03-24,0.33,false,29.8,0.8,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-03-25,0.264,false,22.5,4.0,ERROR
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-03-26,0.287,false,32.4,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-03-27,0.17,false,29.4,10.1,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-03-28,0.484,false,20.1,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-03-30,0.51,false,19.0,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-03-31,0.73,false,16.8,3.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-04-01,0.567,false,34.1,9.9,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-04-02,0.572,false,18.2,3.2,ERROR
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-04-03,0.625,false,17.7,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-04-04,0.725,false,29.0,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-04-05,0.792,false,29.9,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-04-06,0.754,false,31.6,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-04-07,0.634,false,21.8,6.3,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-04-08,,true,28.5,0.0,ERROR
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-04-09,0.764,false,16.5,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-04-10,0.678,false,28.6,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-04-11,,true,22.5,0.0,ERROR
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-04-12,0.757,false,31.5,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-04-13,0.595,false,24.3,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-04-14,0.84,false,34.1,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-04-15,0.647,false,33.8,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-04-16,0.754,false,23.8,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-04-17,0.641,false,20.8,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-04-18,0.738,false,17.1,0.0,UNKNOWN
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-04-19,0.781,false,33.5,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-04-20,,true,25.9,0.0,ERROR
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-04-21,0.506,false,27.3,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-04-22,0.669,false,18.5,0.8,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-04-23,0.675,false,25.1,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-04-24,0.809,false,18.5,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-04-25,0.688,false,27.2,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-04-26,0.604,false,22.0,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-04-28,0.809,false,31.6,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-04-29,0.876,false,29.0,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-04-30,0.778,false,17.1,9.9,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-05-01,0.758,false,21.3,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-05-02,0.808,false,18.6,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-05-03,0.652,false,24.9,0.0,ERROR
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-05-04,0.817,false,20.1,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-05-05,0.655,false,17.8,4.5,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-05-06,0.686,false,24.1,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-05-07,0.845,false,16.1,6.4,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-05-08,0.648,false,28.6,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-05-09,0.894,false,23.8,0.0,UNKNOWN
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-05-10,0.599,false,32.9,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-05-11,0.655,false,19.4,2.5,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-05-12,0.583,false,30.8,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-05-13,0.766,false,26.0,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-05-14,0.736,false,29.8,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-05-15,0.61,false,24.9,0.0,UNKNOWN
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-05-16,0.553,false,20.7,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-05-17,0.556,false,31.8,4.8,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-05-18,0.806,false,15.7,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-05-19,0.679,false,25.3,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-05-20,0.766,false,18.9,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-05-21,0.746,false,17.3,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-05-22,0.526,false,22.5,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-05-23,0.609,false,18.4,11.1,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-05-24,0.556,false,30.6,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-05-25,0.628,false,22.4,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-05-26,0.633,false,31.2,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-05-27,0.598,false,27.9,3.2,ERROR
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-05-28,0.64,false,30.7,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-05-29,0.89,false,25.2,0.0,OK
PARCEL_012,MILL_WEST,sugarcane,6.85,2026-03-01,2026-05-31,0.31,false,33.9,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-01-01,0.23,false,31.9,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-01-02,0.243,false,27.5,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-01-03,0.155,false,21.0,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-01-04,0.138,false,23.3,0.4,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-01-05,0.145,false,29.3,0.0,UNKNOWN
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-01-06,0.251,false,17.5,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-01-07,0.171,false,30.2,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-01-08,0.243,false,17.1,0.0,ERROR
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-01-09,0.1,false,16.1,7.1,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-01-10,0.16,false,20.4,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-01-11,0.106,false,27.7,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-01-12,0.079,false,15.2,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-01-13,0.173,false,16.3,0.7,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-01-14,0.208,false,20.9,3.3,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-01-15,0.141,false,19.0,3.8,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-01-16,0.129,false,35.1,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-01-17,0.179,false,29.5,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-01-18,0.176,false,30.9,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-01-19,0.188,false,19.3,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-01-20,0.206,false,23.8,3.5,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-01-21,0.05,false,20.8,2.5,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-01-22,0.077,false,19.2,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-01-23,0.224,false,28.1,0.0,UNKNOWN
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-01-24,0.273,false,25.6,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-01-25,0.008,false,20.0,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-01-26,0.211,false,18.9,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-01-27,0.157,false,23.6,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-01-28,0.15,false,19.2,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-01-30,0.092,false,20.1,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-01-31,0.151,false,16.8,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-02-01,0.179,false,35.1,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-02-02,0.082,false,15.5,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-02-03,0.112,false,17.7,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-02-04,0.138,false,29.1,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-02-05,0.233,false,21.9,6.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-02-06,0.118,false,29.2,5.4,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-02-07,0.171,false,30.0,7.5,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-02-08,0.15,false,33.6,3.5,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-02-09,0.222,false,24.8,5.3,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-02-10,0.119,false,18.4,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-02-11,0.129,false,34.0,0.0,ERROR
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-02-12,0.07,false,26.7,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-02-13,0.157,false,30.8,8.3,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-02-14,0.289,false,33.4,6.1,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-02-15,0.165,false,18.1,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-02-16,0.137,false,27.5,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-02-17,0.126,false,18.9,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-02-18,0.137,false,18.3,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-02-19,,true,22.1,0.0,ERROR
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-02-20,0.203,false,19.2,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-02-21,0.207,false,30.4,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-02-22,0.178,false,21.2,1.9,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-02-23,0.187,false,18.4,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-02-24,0.198,false,24.1,1.8,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-02-25,0.288,false,25.7,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-02-26,0.273,false,28.6,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-02-28,0.4,false,16.5,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-03-02,0.412,false,34.2,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-03-04,0.311,false,26.6,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-03-05,0.222,false,34.4,0.0,UNKNOWN
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-03-06,0.332,false,28.9,3.8,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-03-07,0.34,false,21.4,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-03-08,0.222,false,17.1,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-03-09,0.369,false,30.5,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-03-10,0.261,false,19.3,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-03-11,0.389,false,32.7,0.0,UNKNOWN
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-03-12,0.34,false,25.5,5.8,ERROR
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-03-13,0.353,false,21.3,0.0,ERROR
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-03-14,0.351,false,22.6,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-03-15,0.27,false,17.4,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-03-16,0.37,false,19.5,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-03-17,0.296,false,32.6,0.0,UNKNOWN
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-03-18,0.55,false,17.4,0.0,UNKNOWN
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-03-20,0.342,false,27.2,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-03-21,0.218,false,29.3,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-03-22,0.455,false,33.8,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-03-23,0.395,false,17.0,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-03-24,0.218,false,26.1,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-03-25,0.639,false,18.6,0.2,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-03-27,0.392,false,30.4,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-03-29,0.415,false,34.2,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-03-30,0.471,false,32.4,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-03-31,0.707,false,16.0,6.3,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-04-02,0.492,false,31.8,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-04-03,0.478,false,26.7,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-04-04,0.673,false,26.6,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-04-05,0.656,false,30.2,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-04-06,0.47,false,29.3,4.3,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-04-07,0.4,false,34.2,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-04-08,0.613,false,27.0,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-04-09,0.599,false,30.7,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-04-11,0.374,false,31.2,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-04-12,0.488,false,26.9,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-04-13,0.498,false,20.0,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-04-14,0.406,false,26.6,1.4,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-04-15,0.577,false,26.7,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-04-16,0.658,false,28.5,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-04-18,0.517,false,23.6,0.0,UNKNOWN
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-04-19,0.613,false,18.4,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-04-20,,true,23.6,4.6,ERROR
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-04-21,0.507,false,32.3,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-04-22,0.601,false,20.9,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-04-24,0.428,false,16.7,7.3,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-04-26,0.536,false,32.5,11.1,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-04-27,0.396,false,21.9,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-04-28,0.576,false,28.3,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-04-29,0.561,false,23.3,4.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-04-30,0.439,false,31.4,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-05-01,0.419,false,18.7,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-05-02,0.513,false,19.3,1.7,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-05-03,0.601,false,34.6,5.2,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-05-04,0.637,false,27.5,3.6,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-05-05,0.607,false,26.9,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-05-06,0.517,false,20.7,9.8,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-05-07,0.619,false,17.3,4.9,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-05-08,0.426,false,18.2,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-05-09,0.415,false,25.2,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-05-10,0.651,false,23.8,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-05-11,0.514,false,20.0,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-05-12,0.549,false,23.6,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-05-13,0.507,false,23.4,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-05-14,0.504,false,33.4,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-05-15,0.539,false,18.8,6.6,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-05-16,0.561,false,26.1,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-05-17,0.595,false,30.8,4.2,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-05-18,0.536,false,26.0,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-05-19,0.642,false,33.7,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-05-20,0.603,false,24.0,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-05-21,0.398,false,27.5,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-05-22,0.467,false,34.6,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-05-23,,true,24.9,0.0,ERROR
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-05-24,0.677,false,25.2,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-05-25,0.546,false,32.0,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-05-26,0.531,false,28.9,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-05-27,0.54,false,32.6,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-05-28,0.397,false,33.3,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-05-29,0.509,false,18.1,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-05-30,0.617,false,30.1,0.0,OK
PARCEL_013,MILL_EAST,soybean,2.71,2026-02-23,2026-05-31,0.617,false,17.3,0.0,OK
PARCEL_014,MILL_NORTH,sugarcane,9.39,2026-01-05,2026-01-01,0.176,false,29.5,0.0,OK
PARCEL_014,MILL_NORTH,sugarcane,9.39,2026-01-05,2026-01-02,0.159,false,28.9,0.0,OK
PARCEL_014,MILL_NORTH,sugarcane,9.39,2026-01-05,2026-01-03,,true,17.2,0.0,ERROR
PARCEL_014,MILL_NORTH,sugarcane,9.39,2026-01-05,2026-01-04,0.219,false,20.3,0.0,OK
PARCEL_014,MILL_NORTH,sugarcane,9.39,2026-01-05,2026-01-05,0.49,false,33.3,0.0,OK
PARCEL_014,MILL_NORTH,sugarcane,9.39,2026-01-05,2026-01-06,0.302,false,30.9,0.0,OK
PARCEL_014,MILL_NORTH,sugarcane,9.39,2026-01-05,2026-01-07,0.288,false,19.4,0.0,OK
PARCEL_014,MILL_NORTH,sugarcane,9.39,2026-01-05,2026-01-09,0.288,false,21.4,0.0,OK
PARCEL_014,MILL_NORTH,sugarcane,9.39,2026-01-05,2026-01-10,0.307,false,16.8,0.0,OK
PARCEL_014,MILL_NORTH,sugarcane,9.39,2026-01-05,2026-01-11,,true,27.2,0.0,ERROR
PARCEL_014,MILL_NORTH,sugarcane,9.39,2026-01-05,2026-01-12,0.273,false,31.3,0.0,OK
PARCEL_014,MILL_NORTH,sugarcane,9.39,2026-01-05,2026-01-13,0.341,false,24.0,0.0,OK
PARCEL_014,MILL_NORTH,sugarcane,9.39,2026-01-05,2026-01-14,0.355,false,21.9,0.0,ERROR
PARCEL_014,MILL_NORTH,sugarcane,9.39,2026-01-05,2026-01-15,0.271,false,21.2,0.0,OK
PARCEL_014,MILL_NORTH,sugarcane,9.39,2026-01-05,2026-01-16,0.211,false,15.9,1.8,OK
PARCEL_014,MILL_NORTH,sugarcane,9.39,2026-01-05,2026-01-17,0.224,false,31.7,0.0,OK
PARCEL_014,MILL_NORTH,sugarcane,9.39,2026-01-05,2026-01-18,0.352,false,24.8,0.0,OK
PARCEL_014,MILL_NORTH,sugarcane,9.39,2026-01-05,2026-01-19,0.258,false,27.5,0.0,OK
PARCEL_014,MILL_NORTH,sugarcane,9.39,2026-01-05,2026-01-20,0.432,false,33.9,0.0,UNKNOWN
PARCEL_014,MILL_NORTH,sugarcane,9.39,2026-01-05,2026-01-21,0.453,false,34.9,0.0,ERROR
PARCEL_014,MILL_NORTH,sugarcane,9.39,2026-01-05,2026-01-22,0.472,false,18.6,0.0,OK
PARCEL_014,MILL_NORTH,sugarcane,9.39,2026-01-05,2026-01-24,,true,21.3,1.6,ERROR
PARCEL_014,MILL_NORTH,sugarcane,9.39,2026-01-05,2026-01-25,0.345,false,24.6,0.0,OK
PARCEL_014,MILL_NORTH,sugarcane,9.39,2026-01-05,2026-01-26,0.325,false,21.6,0.0,OK
PARCEL_014,MILL_NORTH,sugarcane,9.39,2026-01-05,2026-01-27,0.457,false,27.6,0.0,OK
PARCEL_014,MILL_NORTH,sugarcane,9.39,2026-01-05,2026-01-28,0.323,false,29.8,0.0,OK
PARCEL_014,MILL_NORTH,sugarcane,9.39,2026-01-05,2026-01-29,0.387,false,19.2,0.0,OK
PARCEL_014,MILL_NORTH,sugarcane,9.39,2026-01-05,2026-01-30,0.469,false,33.8,0.0,OK
PARCEL_014,MILL_NORTH,sugarcane,9.39,2026-01-05,2026-01-31,0.477,false,29.9,0.0,OK
PARCEL_014,MILL_NORTH,sugarcane,9.39,2026-01-05,2026-02-01,0.253,false,20.0,0.0,OK
PARCEL_014,MILL_NORTH,sugarcane,9.39,2026-01-05,2026-02-02,0.275,false,21.4,0.0,OK
PARCEL_014,MILL_NORTH,sugarcane,9.39,2026-01-05,2026-02-03,0.27,false,34.1,0.0,OK
PARCEL_014,MILL_NORTH,sugarcane,9.39,2026-01-05,2026-02-04,,true,29.8,0.0,ERROR
